caseId,docketId,caseIssuesId,voteId,dateDecision,decisionType,usCite,sctCite,ledCite,lexisCite,term,naturalCourt,chief,docket,caseName,dateArgument,dateRearg,petitioner,petitionerState,respondent,respondentState,jurisdiction,adminAction,adminActionState,threeJudgeFdc,caseOrigin,caseOriginState,caseSource,caseSourceState,lcDisagreement,certReason,lcDisposition,lcDispositionDirection,declarationUncon,caseDisposition,caseDispositionUnusual,partyWinning,precedentAlteration,voteUnclear,issue,issueArea,decisionDirection,decisionDirectionDissent,authorityDecision1,authorityDecision2,lawType,lawSupp,lawMinor,majOpinWriter,majOpinAssigner,splitVote,majVotes,minVotes,justice,justiceName,vote,opinion,direction,majority,firstAgreement,secondAgreement
1946-041,1946-041-01,1946-041-01-01,1946-041-01-01-01-08,1/20/47,1,329 U.S. 585,67 S. Ct. 398,91 L. Ed. 521,1947 U.S. LEXIS 2863,1946,1301,Vinson,106,UNITED STATES v. THAYER-WEST POINT HOTEL CO.,12/20/46,,27,,241,,1,24,,0,3,,3,,0,12,,2,1,3,0,1,0,0,80060,8,2,0,4,,6,600,28 U.S.C. ß 284,82,87,1,9,0,85,WBRutledge,1,1,2,2,,
1946-041,1946-041-01,1946-041-01-01,1946-041-01-01-01-09,1/20/47,1,329 U.S. 585,67 S. Ct. 398,91 L. Ed. 521,1947 U.S. LEXIS 2863,1946,1301,Vinson,106,UNITED STATES v. THAYER-WEST POINT HOTEL CO.,12/20/46,,27,,241,,1,24,,0,3,,3,,0,12,,2,1,3,0,1,0,0,80060,8,2,0,4,,6,600,28 U.S.C. ß 284,82,87,1,9,0,86,HHBurton,1,1,2,2,,
1946-042,1946-042-01,1946-042-01-01,1946-042-01-01-01-01,2/3/47,1,329 U.S. 591,67 S. Ct. 540,91 L. Ed. 527,1947 U.S. LEXIS 2901,1946,1301,Vinson,97,"KRUG, SECRETARY OF THE INTERIOR, ET AL. v. SANTA FE PACIFIC RAILROAD CO.",1/6/47,,326,,231,,1,,,0,55,10,32,,0,10,3,1,1,3,0,1,0,0,80220,8,2,0,4,,6,600,49 U.S.C. ß 65,78,87,1,9,0,86,HHBurton,1,1,2,2,,
1946-042,1946-042-01,1946-042-01-01,1946-042-01-01-01-02,2/3/47,1,329 U.S. 591,67 S. Ct. 540,91 L. Ed. 527,1947 U.S. LEXIS 2901,1946,1301,Vinson,97,"KRUG, SECRETARY OF THE INTERIOR, ET AL. v. SANTA FE PACIFIC RAILROAD CO.",1/6/47,,326,,231,,1,,,0,55,10,32,,0,10,3,1,1,3,0,1,0,0,80220,8,2,0,4,,6,600,49 U.S.C. ß 65,78,87,1,9,0,84,RHJackson,1,1,2,2,,
1946-042,1946-042-01,1946-042-01-01,1946-042-01-01-01-03,2/3/47,1,329 U.S. 591,67 S. Ct. 540,91 L. Ed. 527,1947 U.S. LEXIS 2901,1946,1301,Vinson,97,"KRUG, SECRETARY OF THE INTERIOR, ET AL. v. SANTA FE PACIFIC RAILROAD CO.",1/6/47,,326,,231,,1,,,0,55,10,32,,0,10,3,1,1,3,0,1,0,0,80220,8,2,0,4,,6,600,49 U.S.C. ß 65,78,87,1,9,0,81,WODouglas,1,1,2,2,,
1946-042,1946-042-01,1946-042-01-01,1946-042-01-01-01-04,2/3/47,1,329 U.S. 591,67 S. Ct. 540,91 L. Ed. 527,1947 U.S. LEXIS 2901,1946,1301,Vinson,97,"KRUG, SECRETARY OF THE INTERIOR, ET AL. v. SANTA FE PACIFIC RAILROAD CO.",1/6/47,,326,,231,,1,,,0,55,10,32,,0,10,3,1,1,3,0,1,0,0,80220,8,2,0,4,,6,600,49 U.S.C. ß 65,78,87,1,9,0,80,FFrankfurter,1,1,2,2,,
1946-042,1946-042-01,1946-042-01-01,1946-042-01-01-01-05,2/3/47,1,329 U.S. 591,67 S. Ct. 540,91 L. Ed. 527,1947 U.S. LEXIS 2901,1946,1301,Vinson,97,"KRUG, SECRETARY OF THE INTERIOR, ET AL. v. SANTA FE PACIFIC RAILROAD CO.",1/6/47,,326,,231,,1,,,0,55,10,32,,0,10,3,1,1,3,0,1,0,0,80220,8,2,0,4,,6,600,49 U.S.C. ß 65,78,87,1,9,0,79,SFReed,1,1,2,2,,
1946-042,1946-042-01,1946-042-01-01,1946-042-01-01-01-06,2/3/47,1,329 U.S. 591,67 S. Ct. 540,91 L. Ed. 527,1947 U.S. LEXIS 2901,1946,1301,Vinson,97,"KRUG, SECRETARY OF THE INTERIOR, ET AL. v. SANTA FE PACIFIC RAILROAD CO.",1/6/47,,326,,231,,1,,,0,55,10,32,,0,10,3,1,1,3,0,1,0,0,80220,8,2,0,4,,6,600,49 U.S.C. ß 65,78,87,1,9,0,78,HLBlack,1,2,2,2,,
1946-042,1946-042-01,1946-042-01-01,1946-042-01-01-01-07,2/3/47,1,329 U.S. 591,67 S. Ct. 540,91 L. Ed. 527,1947 U.S. LEXIS 2901,1946,1301,Vinson,97,"KRUG, SECRETARY OF THE INTERIOR, ET AL. v. SANTA FE PACIFIC RAILROAD CO.",1/6/47,,326,,231,,1,,,0,55,10,32,,0,10,3,1,1,3,0,1,0,0,80220,8,2,0,4,,6,600,49 U.S.C. ß 65,78,87,1,9,0,85,WBRutledge,1,1,2,2,,
1946-042,1946-042-01,1946-042-01-01,1946-042-01-01-01-08,2/3/47,1,329 U.S. 591,67 S. Ct. 540,91 L. Ed. 527,1947 U.S. LEXIS 2901,1946,1301,Vinson,97,"KRUG, SECRETARY OF THE INTERIOR, ET AL. v. SANTA FE PACIFIC RAILROAD CO.",1/6/47,,326,,231,,1,,,0,55,10,32,,0,10,3,1,1,3,0,1,0,0,80220,8,2,0,4,,6,600,49 U.S.C. ß 65,78,87,1,9,0,82,FMurphy,1,1,2,2,,
1946-042,1946-042-01,1946-042-01-01,1946-042-01-01-01-09,2/3/47,1,329 U.S. 591,67 S. Ct. 540,91 L. Ed. 527,1947 U.S. LEXIS 2901,1946,1301,Vinson,97,"KRUG, SECRETARY OF THE INTERIOR, ET AL. v. SANTA FE PACIFIC RAILROAD CO.",1/6/47,,326,,231,,1,,,0,55,10,32,,0,10,3,1,1,3,0,1,0,0,80220,8,2,0,4,,6,600,49 U.S.C. ß 65,78,87,1,9,0,87,FMVinson,1,1,2,2,,
1946-043,1946-043-01,1946-043-01-01,1946-043-01-01-01-01,2/3/47,1,329 U.S. 599,67 S. Ct. 606,91 L. Ed. 532,1947 U.S. LEXIS 2861,1946,1301,Vinson,148,ALBRECHT ET AL. v. UNITED STATES,1/8/47,,195,,27,,1,,,0,86,30,28,,0,3,3,2,1,2,0,0,0,0,40070,4,2,0,1,,2,211,,78,87,1,7,2,86,HHBurton,1,1,2,2,,
1946-043,1946-043-01,1946-043-01-01,1946-043-01-01-01-02,2/3/47,1,329 U.S. 599,67 S. Ct. 606,91 L. Ed. 532,1947 U.S. LEXIS 2861,1946,1301,Vinson,148,ALBRECHT ET AL. v. UNITED STATES,1/8/47,,195,,27,,1,,,0,86,30,28,,0,3,3,2,1,2,0,0,0,0,40070,4,2,0,1,,2,211,,78,87,1,7,2,84,RHJackson,1,1,2,2,,
1946-043,1946-043-01,1946-043-01-01,1946-043-01-01-01-03,2/3/47,1,329 U.S. 599,67 S. Ct. 606,91 L. Ed. 532,1947 U.S. LEXIS 2861,1946,1301,Vinson,148,ALBRECHT ET AL. v. UNITED STATES,1/8/47,,195,,27,,1,,,0,86,30,28,,0,3,3,2,1,2,0,0,0,0,40070,4,2,0,1,,2,211,,78,87,1,7,2,81,WODouglas,2,3,1,1,,
1946-043,1946-043-01,1946-043-01-01,1946-043-01-01-01-04,2/3/47,1,329 U.S. 599,67 S. Ct. 606,91 L. Ed. 532,1947 U.S. LEXIS 2861,1946,1301,Vinson,148,ALBRECHT ET AL. v. UNITED STATES,1/8/47,,195,,27,,1,,,0,86,30,28,,0,3,3,2,1,2,0,0,0,0,40070,4,2,0,1,,2,211,,78,87,1,7,2,80,FFrankfurter,1,1,2,2,,
1946-043,1946-043-01,1946-043-01-01,1946-043-01-01-01-05,2/3/47,1,329 U.S. 599,67 S. Ct. 606,91 L. Ed. 532,1947 U.S. LEXIS 2861,1946,1301,Vinson,148,ALBRECHT ET AL. v. UNITED STATES,1/8/47,,195,,27,,1,,,0,86,30,28,,0,3,3,2,1,2,0,0,0,0,40070,4,2,0,1,,2,211,,78,87,1,7,2,79,SFReed,2,3,1,1,,
1946-043,1946-043-01,1946-043-01-01,1946-043-01-01-01-06,2/3/47,1,329 U.S. 599,67 S. Ct. 606,91 L. Ed. 532,1947 U.S. LEXIS 2861,1946,1301,Vinson,148,ALBRECHT ET AL. v. UNITED STATES,1/8/47,,195,,27,,1,,,0,86,30,28,,0,3,3,2,1,2,0,0,0,0,40070,4,2,0,1,,2,211,,78,87,1,7,2,78,HLBlack,1,2,2,2,,
1946-043,1946-043-01,1946-043-01-01,1946-043-01-01-01-07,2/3/47,1,329 U.S. 599,67 S. Ct. 606,91 L. Ed. 532,1947 U.S. LEXIS 2861,1946,1301,Vinson,148,ALBRECHT ET AL. v. UNITED STATES,1/8/47,,195,,27,,1,,,0,86,30,28,,0,3,3,2,1,2,0,0,0,0,40070,4,2,0,1,,2,211,,78,87,1,7,2,85,WBRutledge,1,1,2,2,,
1946-043,1946-043-01,1946-043-01-01,1946-043-01-01-01-08,2/3/47,1,329 U.S. 599,67 S. Ct. 606,91 L. Ed. 532,1947 U.S. LEXIS 2861,1946,1301,Vinson,148,ALBRECHT ET AL. v. UNITED STATES,1/8/47,,195,,27,,1,,,0,86,30,28,,0,3,3,2,1,2,0,0,0,0,40070,4,2,0,1,,2,211,,78,87,1,7,2,82,FMurphy,1,1,2,2,,
1946-043,1946-043-01,1946-043-01-01,1946-043-01-01-01-09,2/3/47,1,329 U.S. 599,67 S. Ct. 606,91 L. Ed. 532,1947 U.S. LEXIS 2861,1946,1301,Vinson,148,ALBRECHT ET AL. v. UNITED STATES,1/8/47,,195,,27,,1,,,0,86,30,28,,0,3,3,2,1,2,0,0,0,0,40070,4,2,0,1,,2,211,,78,87,1,7,2,87,FMVinson,1,1,2,2,,
1946-044,1946-044-01,1946-044-01-01,1946-044-01-01-01-01,2/3/47,1,329 U.S. 607,67 S. Ct. 583,91 L. Ed. 547,1947 U.S. LEXIS 2894,1946,1301,Vinson,690,INSURANCE GROUP COMMITTEE ET AL. v. DENVER & RIO GRANDE WESTERN RAILROAD CO. ET AL.,1/6/47,,135,,138,,1,,,0,52,7,28,,0,10,1,1,1,8,0,1,0,0,80220,8,2,0,4,,3,307,,79,87,1,8,1,86,HHBurton,1,1,2,2,,
1946-044,1946-044-01,1946-044-01-01,1946-044-01-01-01-02,2/3/47,1,329 U.S. 607,67 S. Ct. 583,91 L. Ed. 547,1947 U.S. LEXIS 2894,1946,1301,Vinson,690,INSURANCE GROUP COMMITTEE ET AL. v. DENVER & RIO GRANDE WESTERN RAILROAD CO. ET AL.,1/6/47,,135,,138,,1,,,0,52,7,28,,0,10,1,1,1,8,0,1,0,0,80220,8,2,0,4,,3,307,,79,87,1,8,1,84,RHJackson,1,1,2,2,,
1946-044,1946-044-01,1946-044-01-01,1946-044-01-01-01-03,2/3/47,1,329 U.S. 607,67 S. Ct. 583,91 L. Ed. 547,1947 U.S. LEXIS 2894,1946,1301,Vinson,690,INSURANCE GROUP COMMITTEE ET AL. v. DENVER & RIO GRANDE WESTERN RAILROAD CO. ET AL.,1/6/47,,135,,138,,1,,,0,52,7,28,,0,10,1,1,1,8,0,1,0,0,80220,8,2,0,4,,3,307,,79,87,1,8,1,81,WODouglas,1,1,2,2,,
1946-044,1946-044-01,1946-044-01-01,1946-044-01-01-01-04,2/3/47,1,329 U.S. 607,67 S. Ct. 583,91 L. Ed. 547,1947 U.S. LEXIS 2894,1946,1301,Vinson,690,INSURANCE GROUP COMMITTEE ET AL. v. DENVER & RIO GRANDE WESTERN RAILROAD CO. ET AL.,1/6/47,,135,,138,,1,,,0,52,7,28,,0,10,1,1,1,8,0,1,0,0,80220,8,2,0,4,,3,307,,79,87,1,8,1,80,FFrankfurter,2,2,1,1,,
1946-044,1946-044-01,1946-044-01-01,1946-044-01-01-01-05,2/3/47,1,329 U.S. 607,67 S. Ct. 583,91 L. Ed. 547,1947 U.S. LEXIS 2894,1946,1301,Vinson,690,INSURANCE GROUP COMMITTEE ET AL. v. DENVER & RIO GRANDE WESTERN RAILROAD CO. ET AL.,1/6/47,,135,,138,,1,,,0,52,7,28,,0,10,1,1,1,8,0,1,0,0,80220,8,2,0,4,,3,307,,79,87,1,8,1,79,SFReed,1,2,2,2,,
1946-044,1946-044-01,1946-044-01-01,1946-044-01-01-01-06,2/3/47,1,329 U.S. 607,67 S. Ct. 583,91 L. Ed. 547,1947 U.S. LEXIS 2894,1946,1301,Vinson,690,INSURANCE GROUP COMMITTEE ET AL. v. DENVER & RIO GRANDE WESTERN RAILROAD CO. ET AL.,1/6/47,,135,,138,,1,,,0,52,7,28,,0,10,1,1,1,8,0,1,0,0,80220,8,2,0,4,,3,307,,79,87,1,8,1,78,HLBlack,1,1,2,2,,
1946-044,1946-044-01,1946-044-01-01,1946-044-01-01-01-07,2/3/47,1,329 U.S. 607,67 S. Ct. 583,91 L. Ed. 547,1947 U.S. LEXIS 2894,1946,1301,Vinson,690,INSURANCE GROUP COMMITTEE ET AL. v. DENVER & RIO GRANDE WESTERN RAILROAD CO. ET AL.,1/6/47,,135,,138,,1,,,0,52,7,28,,0,10,1,1,1,8,0,1,0,0,80220,8,2,0,4,,3,307,,79,87,1,8,1,85,WBRutledge,1,1,2,2,,
1946-044,1946-044-01,1946-044-01-01,1946-044-01-01-01-08,2/3/47,1,329 U.S. 607,67 S. Ct. 583,91 L. Ed. 547,1947 U.S. LEXIS 2894,1946,1301,Vinson,690,INSURANCE GROUP COMMITTEE ET AL. v. DENVER & RIO GRANDE WESTERN RAILROAD CO. ET AL.,1/6/47,,135,,138,,1,,,0,52,7,28,,0,10,1,1,1,8,0,1,0,0,80220,8,2,0,4,,3,307,,79,87,1,8,1,82,FMurphy,1,1,2,2,,
1946-044,1946-044-01,1946-044-01-01,1946-044-01-01-01-09,2/3/47,1,329 U.S. 607,67 S. Ct. 583,91 L. Ed. 547,1947 U.S. LEXIS 2894,1946,1301,Vinson,690,INSURANCE GROUP COMMITTEE ET AL. v. DENVER & RIO GRANDE WESTERN RAILROAD CO. ET AL.,1/6/47,,135,,138,,1,,,0,52,7,28,,0,10,1,1,1,8,0,1,0,0,80220,8,2,0,4,,3,307,,79,87,1,8,1,87,FMVinson,1,1,2,2,,
1946-045,1946-045-01,1946-045-01-01,1946-045-01-01-01-01,2/3/47,1,329 U.S. 637,67 S. Ct. 610,91 L. Ed. 563,1947 U.S. LEXIS 3022,1946,1301,Vinson,208,TRANSPARENT-WRAP MACHINE CORP. v. STOKES & SMITH CO.,1/7/47,,172,,177,,1,,,0,96,37,22,,1,3,3,2,1,4,0,1,0,0,80180,8,1,0,7,3,,,,81,87,1,5,4,86,HHBurton,2,3,2,1,,
1946-045,1946-045-01,1946-045-01-01,1946-045-01-01-01-02,2/3/47,1,329 U.S. 637,67 S. Ct. 610,91 L. Ed. 563,1947 U.S. LEXIS 3022,1946,1301,Vinson,208,TRANSPARENT-WRAP MACHINE CORP. v. STOKES & SMITH CO.,1/7/47,,172,,177,,1,,,0,96,37,22,,1,3,3,2,1,4,0,1,0,0,80180,8,1,0,7,3,,,,81,87,1,5,4,84,RHJackson,1,1,1,2,,
1946-045,1946-045-01,1946-045-01-01,1946-045-01-01-01-03,2/3/47,1,329 U.S. 637,67 S. Ct. 610,91 L. Ed. 563,1947 U.S. LEXIS 3022,1946,1301,Vinson,208,TRANSPARENT-WRAP MACHINE CORP. v. STOKES & SMITH CO.,1/7/47,,172,,177,,1,,,0,96,37,22,,1,3,3,2,1,4,0,1,0,0,80180,8,1,0,7,3,,,,81,87,1,5,4,81,WODouglas,1,2,1,2,,
1946-045,1946-045-01,1946-045-01-01,1946-045-01-01-01-04,2/3/47,1,329 U.S. 637,67 S. Ct. 610,91 L. Ed. 563,1947 U.S. LEXIS 3022,1946,1301,Vinson,208,TRANSPARENT-WRAP MACHINE CORP. v. STOKES & SMITH CO.,1/7/47,,172,,177,,1,,,0,96,37,22,,1,3,3,2,1,4,0,1,0,0,80180,8,1,0,7,3,,,,81,87,1,5,4,80,FFrankfurter,1,1,1,2,,
1946-045,1946-045-01,1946-045-01-01,1946-045-01-01-01-05,2/3/47,1,329 U.S. 637,67 S. Ct. 610,91 L. Ed. 563,1947 U.S. LEXIS 3022,1946,1301,Vinson,208,TRANSPARENT-WRAP MACHINE CORP. v. STOKES & SMITH CO.,1/7/47,,172,,177,,1,,,0,96,37,22,,1,3,3,2,1,4,0,1,0,0,80180,8,1,0,7,3,,,,81,87,1,5,4,79,SFReed,1,1,1,2,,
1946-045,1946-045-01,1946-045-01-01,1946-045-01-01-01-06,2/3/47,1,329 U.S. 637,67 S. Ct. 610,91 L. Ed. 563,1947 U.S. LEXIS 3022,1946,1301,Vinson,208,TRANSPARENT-WRAP MACHINE CORP. v. STOKES & SMITH CO.,1/7/47,,172,,177,,1,,,0,96,37,22,,1,3,3,2,1,4,0,1,0,0,80180,8,1,0,7,3,,,,81,87,1,5,4,78,HLBlack,2,3,2,1,,
1946-045,1946-045-01,1946-045-01-01,1946-045-01-01-01-07,2/3/47,1,329 U.S. 637,67 S. Ct. 610,91 L. Ed. 563,1947 U.S. LEXIS 3022,1946,1301,Vinson,208,TRANSPARENT-WRAP MACHINE CORP. v. STOKES & SMITH CO.,1/7/47,,172,,177,,1,,,0,96,37,22,,1,3,3,2,1,4,0,1,0,0,80180,8,1,0,7,3,,,,81,87,1,5,4,85,WBRutledge,2,3,2,1,,
1946-045,1946-045-01,1946-045-01-01,1946-045-01-01-01-08,2/3/47,1,329 U.S. 637,67 S. Ct. 610,91 L. Ed. 563,1947 U.S. LEXIS 3022,1946,1301,Vinson,208,TRANSPARENT-WRAP MACHINE CORP. v. STOKES & SMITH CO.,1/7/47,,172,,177,,1,,,0,96,37,22,,1,3,3,2,1,4,0,1,0,0,80180,8,1,0,7,3,,,,81,87,1,5,4,82,FMurphy,2,2,2,1,,
1946-045,1946-045-01,1946-045-01-01,1946-045-01-01-01-09,2/3/47,1,329 U.S. 637,67 S. Ct. 610,91 L. Ed. 563,1947 U.S. LEXIS 3022,1946,1301,Vinson,208,TRANSPARENT-WRAP MACHINE CORP. v. STOKES & SMITH CO.,1/7/47,,172,,177,,1,,,0,96,37,22,,1,3,3,2,1,4,0,1,0,0,80180,8,1,0,7,3,,,,81,87,1,5,4,87,FMVinson,1,1,1,2,,
1946-046,1946-046-01,1946-046-01-01,1946-046-01-01-01-01,2/3/47,1,329 U.S. 649,67 S. Ct. 598,91 L. Ed. 572,1947 U.S. LEXIS 2694,1946,1301,Vinson,320,ELLIS v. UNION PACIFIC RAILROAD CO.,1/16/47,,145,,231,,1,,,0,302,32,300,32,0,4,3,1,1,3,0,1,0,0,80040,8,2,0,4,,3,329,,81,87,1,9,0,86,HHBurton,1,1,2,2,,
1946-046,1946-046-01,1946-046-01-01,1946-046-01-01-01-02,2/3/47,1,329 U.S. 649,67 S. Ct. 598,91 L. Ed. 572,1947 U.S. LEXIS 2694,1946,1301,Vinson,320,ELLIS v. UNION PACIFIC RAILROAD CO.,1/16/47,,145,,231,,1,,,0,302,32,300,32,0,4,3,1,1,3,0,1,0,0,80040,8,2,0,4,,3,329,,81,87,1,9,0,84,RHJackson,1,1,2,2,,
1946-046,1946-046-01,1946-046-01-01,1946-046-01-01-01-03,2/3/47,1,329 U.S. 649,67 S. Ct. 598,91 L. Ed. 572,1947 U.S. LEXIS 2694,1946,1301,Vinson,320,ELLIS v. UNION PACIFIC RAILROAD CO.,1/16/47,,145,,231,,1,,,0,302,32,300,32,0,4,3,1,1,3,0,1,0,0,80040,8,2,0,4,,3,329,,81,87,1,9,0,81,WODouglas,1,2,2,2,,
1946-046,1946-046-01,1946-046-01-01,1946-046-01-01-01-04,2/3/47,1,329 U.S. 649,67 S. Ct. 598,91 L. Ed. 572,1947 U.S. LEXIS 2694,1946,1301,Vinson,320,ELLIS v. UNION PACIFIC RAILROAD CO.,1/16/47,,145,,231,,1,,,0,302,32,300,32,0,4,3,1,1,3,0,1,0,0,80040,8,2,0,4,,3,329,,81,87,1,9,0,80,FFrankfurter,1,1,2,2,,
1946-046,1946-046-01,1946-046-01-01,1946-046-01-01-01-05,2/3/47,1,329 U.S. 649,67 S. Ct. 598,91 L. Ed. 572,1947 U.S. LEXIS 2694,1946,1301,Vinson,320,ELLIS v. UNION PACIFIC RAILROAD CO.,1/16/47,,145,,231,,1,,,0,302,32,300,32,0,4,3,1,1,3,0,1,0,0,80040,8,2,0,4,,3,329,,81,87,1,9,0,79,SFReed,1,1,2,2,,
1946-046,1946-046-01,1946-046-01-01,1946-046-01-01-01-06,2/3/47,1,329 U.S. 649,67 S. Ct. 598,91 L. Ed. 572,1947 U.S. LEXIS 2694,1946,1301,Vinson,320,ELLIS v. UNION PACIFIC RAILROAD CO.,1/16/47,,145,,231,,1,,,0,302,32,300,32,0,4,3,1,1,3,0,1,0,0,80040,8,2,0,4,,3,329,,81,87,1,9,0,78,HLBlack,1,1,2,2,,
1946-046,1946-046-01,1946-046-01-01,1946-046-01-01-01-07,2/3/47,1,329 U.S. 649,67 S. Ct. 598,91 L. Ed. 572,1947 U.S. LEXIS 2694,1946,1301,Vinson,320,ELLIS v. UNION PACIFIC RAILROAD CO.,1/16/47,,145,,231,,1,,,0,302,32,300,32,0,4,3,1,1,3,0,1,0,0,80040,8,2,0,4,,3,329,,81,87,1,9,0,85,WBRutledge,1,1,2,2,,
1946-046,1946-046-01,1946-046-01-01,1946-046-01-01-01-08,2/3/47,1,329 U.S. 649,67 S. Ct. 598,91 L. Ed. 572,1947 U.S. LEXIS 2694,1946,1301,Vinson,320,ELLIS v. UNION PACIFIC RAILROAD CO.,1/16/47,,145,,231,,1,,,0,302,32,300,32,0,4,3,1,1,3,0,1,0,0,80040,8,2,0,4,,3,329,,81,87,1,9,0,82,FMurphy,1,1,2,2,,
1946-046,1946-046-01,1946-046-01-01,1946-046-01-01-01-09,2/3/47,1,329 U.S. 649,67 S. Ct. 598,91 L. Ed. 572,1947 U.S. LEXIS 2694,1946,1301,Vinson,320,ELLIS v. UNION PACIFIC RAILROAD CO.,1/16/47,,145,,231,,1,,,0,302,32,300,32,0,4,3,1,1,3,0,1,0,0,80040,8,2,0,4,,3,329,,81,87,1,9,0,87,FMVinson,1,1,2,2,,
1946-047,1946-047-01,1946-047-01-01,1946-047-01-01-01-01,2/3/47,1,329 U.S. 654,67 S. Ct. 601,91 L. Ed. 577,1947 U.S. LEXIS 2862,1946,1301,Vinson,94,"UNITED STATES v. N. Y. RAYON IMPORTING CO., INC. (#2) ET AL.",1/8/47,,27,,234,,1,60,,0,3,,3,,0,12,,2,1,3,0,1,0,0,80060,8,2,0,4,,6,600,28 U.S.C. ß 177,82,87,1,9,0,87,FMVinson,1,1,2,2,,
1946-047,1946-047-01,1946-047-01-01,1946-047-01-01-01-02,2/3/47,1,329 U.S. 654,67 S. Ct. 601,91 L. Ed. 577,1947 U.S. LEXIS 2862,1946,1301,Vinson,94,"UNITED STATES v. N. Y. RAYON IMPORTING CO., INC. (#2) ET AL.",1/8/47,,27,,234,,1,60,,0,3,,3,,0,12,,2,1,3,0,1,0,0,80060,8,2,0,4,,6,600,28 U.S.C. ß 177,82,87,1,9,0,78,HLBlack,1,1,2,2,,
1946-047,1946-047-01,1946-047-01-01,1946-047-01-01-01-03,2/3/47,1,329 U.S. 654,67 S. Ct. 601,91 L. Ed. 577,1947 U.S. LEXIS 2862,1946,1301,Vinson,94,"UNITED STATES v. N. Y. RAYON IMPORTING CO., INC. (#2) ET AL.",1/8/47,,27,,234,,1,60,,0,3,,3,,0,12,,2,1,3,0,1,0,0,80060,8,2,0,4,,6,600,28 U.S.C. ß 177,82,87,1,9,0,79,SFReed,1,1,2,2,,
1946-047,1946-047-01,1946-047-01-01,1946-047-01-01-01-04,2/3/47,1,329 U.S. 654,67 S. Ct. 601,91 L. Ed. 577,1947 U.S. LEXIS 2862,1946,1301,Vinson,94,"UNITED STATES v. N. Y. RAYON IMPORTING CO., INC. (#2) ET AL.",1/8/47,,27,,234,,1,60,,0,3,,3,,0,12,,2,1,3,0,1,0,0,80060,8,2,0,4,,6,600,28 U.S.C. ß 177,82,87,1,9,0,80,FFrankfurter,1,1,2,2,,
1946-047,1946-047-01,1946-047-01-01,1946-047-01-01-01-05,2/3/47,1,329 U.S. 654,67 S. Ct. 601,91 L. Ed. 577,1947 U.S. LEXIS 2862,1946,1301,Vinson,94,"UNITED STATES v. N. Y. RAYON IMPORTING CO., INC. (#2) ET AL.",1/8/47,,27,,234,,1,60,,0,3,,3,,0,12,,2,1,3,0,1,0,0,80060,8,2,0,4,,6,600,28 U.S.C. ß 177,82,87,1,9,0,81,WODouglas,1,1,2,2,,
1946-047,1946-047-01,1946-047-01-01,1946-047-01-01-01-06,2/3/47,1,329 U.S. 654,67 S. Ct. 601,91 L. Ed. 577,1947 U.S. LEXIS 2862,1946,1301,Vinson,94,"UNITED STATES v. N. Y. RAYON IMPORTING CO., INC. (#2) ET AL.",1/8/47,,27,,234,,1,60,,0,3,,3,,0,12,,2,1,3,0,1,0,0,80060,8,2,0,4,,6,600,28 U.S.C. ß 177,82,87,1,9,0,82,FMurphy,1,2,2,2,,
1946-047,1946-047-01,1946-047-01-01,1946-047-01-01-01-07,2/3/47,1,329 U.S. 654,67 S. Ct. 601,91 L. Ed. 577,1947 U.S. LEXIS 2862,1946,1301,Vinson,94,"UNITED STATES v. N. Y. RAYON IMPORTING CO., INC. (#2) ET AL.",1/8/47,,27,,234,,1,60,,0,3,,3,,0,12,,2,1,3,0,1,0,0,80060,8,2,0,4,,6,600,28 U.S.C. ß 177,82,87,1,9,0,84,RHJackson,1,1,2,2,,
1946-047,1946-047-01,1946-047-01-01,1946-047-01-01-01-08,2/3/47,1,329 U.S. 654,67 S. Ct. 601,91 L. Ed. 577,1947 U.S. LEXIS 2862,1946,1301,Vinson,94,"UNITED STATES v. N. Y. RAYON IMPORTING CO., INC. (#2) ET AL.",1/8/47,,27,,234,,1,60,,0,3,,3,,0,12,,2,1,3,0,1,0,0,80060,8,2,0,4,,6,600,28 U.S.C. ß 177,82,87,1,9,0,85,WBRutledge,1,1,2,2,,
1946-047,1946-047-01,1946-047-01-01,1946-047-01-01-01-09,2/3/47,1,329 U.S. 654,67 S. Ct. 601,91 L. Ed. 577,1947 U.S. LEXIS 2862,1946,1301,Vinson,94,"UNITED STATES v. N. Y. RAYON IMPORTING CO., INC. (#2) ET AL.",1/8/47,,27,,234,,1,60,,0,3,,3,,0,12,,2,1,3,0,1,0,0,80060,8,2,0,4,,6,600,28 U.S.C. ß 177,82,87,1,9,0,86,HHBurton,1,1,2,2,,
1946-048,1946-048-01,1946-048-01-01,1946-048-01-01-01-01,2/3/47,6,329 U.S. 663,67 S. Ct. 596,91 L. Ed. 584,1947 U.S. LEXIS 2695,1946,1301,Vinson,140,De MEERLEER v. MICHIGAN,1/6/47,,100,,28,27,1,,,0,302,27,300,27,0,10,2,1,1,3,0,1,0,0,10120,1,2,0,2,,2,214,,,,1,9,0,86,HHBurton,1,1,2,2,,
1946-048,1946-048-01,1946-048-01-01,1946-048-01-01-01-02,2/3/47,6,329 U.S. 663,67 S. Ct. 596,91 L. Ed. 584,1947 U.S. LEXIS 2695,1946,1301,Vinson,140,De MEERLEER v. MICHIGAN,1/6/47,,100,,28,27,1,,,0,302,27,300,27,0,10,2,1,1,3,0,1,0,0,10120,1,2,0,2,,2,214,,,,1,9,0,84,RHJackson,1,1,2,2,,
