,issue,issueArea,decisionDirection,splitVote,majVotes,minVotes,justice1Code,justice2Code,justice3Code,justice4Code,justice5Code,justice6Code,justice7Code,justice8Code,justice9Code,justice1Direction,justice2Direction,justice3Direction,justice4Direction,justice5Direction,justice6Direction,justice7Direction,justice8Direction,justice9Direction
5889,90090.0,9.0,1.0,1,9,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
5890,70060.0,7.0,1.0,1,9,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5891,100020.0,10.0,2.0,1,9,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
5892,100020.0,10.0,2.0,1,9,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
5893,80110.0,8.0,2.0,1,6,3,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0
5894,10370.0,1.0,1.0,1,5,3,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
5895,90040.0,9.0,2.0,1,9,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
5896,10130.0,1.0,1.0,1,5,4,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0
5897,10270.0,1.0,2.0,1,5,4,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0
5898,10270.0,1.0,1.0,1,6,3,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,
5899,80100.0,8.0,1.0,1,7,2,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
5900,120010.0,12.0,2.0,1,6,3,102.0,92.0,95.0,98.0,100.0,101.0,103.0,104.0,105.0,2.0,2.0,2.0,,,2.0,2.0,2.0,2.0
5901,40020.0,4.0,2.0,1,6,3,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,,,,,,,,,
5902,10130.0,1.0,1.0,1,5,4,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
5903,20190.0,2.0,1.0,1,5,4,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
5904,10130.0,1.0,2.0,1,9,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
5905,10170.0,1.0,1.0,1,6,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
5906,10580.0,1.0,2.0,1,9,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5907,70150.0,7.0,2.0,1,9,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0
5908,80100.0,8.0,1.0,1,9,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
5909,30010.0,3.0,1.0,1,5,3,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
5910,30190.0,3.0,1.0,1,5,4,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5911,10100.0,1.0,1.0,1,5,4,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
5912,20130.0,2.0,2.0,1,7,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
5913,20320.0,2.0,1.0,1,6,2,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5914,70060.0,7.0,2.0,1,6,3,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
5915,20400.0,2.0,2.0,1,9,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0
5916,20400.0,2.0,2.0,1,9,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
5917,100070.0,10.0,1.0,1,8,1,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
5918,10250.0,1.0,2.0,1,5,4,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
5919,80060.0,8.0,2.0,1,5,4,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0
5920,40070.0,4.0,1.0,1,9,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0
5921,,,3.0,1,4,4,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
5922,10360.0,1.0,2.0,1,9,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
5923,90150.0,9.0,1.0,1,9,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
5924,40040.0,4.0,1.0,1,6,3,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
5925,10020.0,1.0,1.0,1,6,3,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
5926,10080.0,1.0,2.0,1,5,4,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0
5927,20110.0,2.0,2.0,1,5,4,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
5928,100020.0,10.0,2.0,1,9,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0
5929,100030.0,10.0,1.0,1,5,4,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
5930,70070.0,7.0,2.0,1,6,3,102.0,92.0,95.0,98.0,100.0,101.0,103.0,104.0,105.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
5931,90330.0,9.0,1.0,1,8,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
5932,30010.0,3.0,1.0,1,5,4,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
5933,120010.0,12.0,2.0,1,7,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0
5934,110020.0,11.0,3.0,1,8,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5935,20190.0,2.0,1.0,1,6,3,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,2.0
5936,80100.0,8.0,2.0,1,9,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0
5937,100010.0,10.0,1.0,1,5,4,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0
5938,80160.0,8.0,1.0,1,5,4,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5939,90120.0,9.0,1.0,1,9,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0
5940,40070.0,4.0,1.0,1,6,3,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0
5941,30160.0,3.0,1.0,1,5,4,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0
5942,40040.0,4.0,2.0,1,6,3,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
5943,100020.0,10.0,1.0,1,9,0,102.0,92.0,95.0,98.0,100.0,101.0,103.0,104.0,105.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0
5944,10320.0,1.0,1.0,1,7,2,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0
5945,10180.0,1.0,2.0,1,9,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5946,90110.0,9.0,1.0,1,7,2,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
5947,30150.0,3.0,2.0,1,8,1,102.0,92.0,95.0,98.0,100.0,101.0,103.0,104.0,105.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
5948,100030.0,10.0,2.0,1,7,2,102.0,92.0,95.0,98.0,100.0,101.0,103.0,104.0,105.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0
5949,10130.0,1.0,2.0,1,5,4,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
5950,50040.0,5.0,2.0,1,9,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
5951,30010.0,3.0,2.0,1,9,0,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0
5952,30180.0,3.0,2.0,1,7,2,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
5953,20220.0,2.0,2.0,1,6,3,98.0,92.0,95.0,100.0,101.0,102.0,103.0,104.0,105.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0
5954,20400.0,2.0,1.0,1,6,3,102.0,92.0,95.0,98.0,100.0,103.0,104.0,105.0,102.0,,,,,,,,,1.0
5955,10050.0,1.0,1.0,1,6,3,92.0,95.0,98.0,100.0,103.0,104.0,105.0,98.0,92.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,
5956,10270.0,1.0,1.0,1,6,3,95.0,100.0,102.0,103.0,104.0,105.0,98.0,92.0,95.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0
5957,60010.0,6.0,1.0,1,5,4,100.0,102.0,103.0,104.0,105.0,98.0,92.0,95.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5958,10170.0,1.0,1.0,1,5,4,102.0,103.0,104.0,105.0,98.0,92.0,95.0,100.0,102.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5959,70040.0,7.0,2.0,1,7,2,103.0,104.0,105.0,98.0,92.0,95.0,100.0,102.0,103.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5960,10270.0,1.0,2.0,1,5,4,104.0,105.0,98.0,92.0,95.0,100.0,102.0,103.0,104.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5961,10130.0,1.0,2.0,1,6,3,105.0,98.0,92.0,95.0,100.0,102.0,103.0,104.0,105.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
5962,120010.0,12.0,2.0,1,8,1,98.0,92.0,95.0,100.0,102.0,103.0,104.0,105.0,98.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
5963,10370.0,1.0,1.0,1,5,4,92.0,95.0,100.0,102.0,103.0,104.0,105.0,102.0,92.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,
5964,10350.0,1.0,2.0,1,9,0,95.0,98.0,100.0,103.0,104.0,105.0,98.0,92.0,95.0,,,,,,,1.0,1.0,1.0
5965,10370.0,1.0,1.0,1,6,3,100.0,102.0,103.0,104.0,105.0,98.0,92.0,95.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5966,100120.0,10.0,2.0,1,7,2,102.0,103.0,104.0,105.0,98.0,92.0,95.0,100.0,102.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0
5967,10320.0,1.0,1.0,1,9,0,103.0,104.0,105.0,98.0,92.0,95.0,100.0,102.0,103.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
5968,80100.0,8.0,1.0,1,6,2,104.0,105.0,98.0,92.0,95.0,100.0,102.0,103.0,104.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
5969,80100.0,8.0,1.0,1,5,4,105.0,98.0,92.0,95.0,100.0,102.0,103.0,104.0,105.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0
5970,10050.0,1.0,2.0,1,6,3,98.0,92.0,95.0,100.0,102.0,103.0,104.0,105.0,102.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
5971,30170.0,3.0,1.0,1,9,0,92.0,95.0,98.0,100.0,103.0,104.0,105.0,102.0,92.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,
5972,80140.0,8.0,1.0,1,7,2,95.0,98.0,100.0,103.0,104.0,105.0,98.0,92.0,95.0,,,,,,,2.0,2.0,2.0
5973,30010.0,3.0,2.0,1,5,4,100.0,102.0,103.0,104.0,105.0,98.0,92.0,95.0,100.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0
5974,10250.0,1.0,1.0,1,6,3,102.0,103.0,104.0,105.0,98.0,92.0,95.0,100.0,102.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0
